,title,company,rating,search_city,location,salary,age,summary
356,Line Chef // Oxford Road,Mowgli Street Food Ltd.,,Manchester,,£8.50 an hour,4 days ago,"Mowgli University Green is hiring!Reference ID: Line Chef Uni Green.Job Types: Full-time, Part-time, Permanent.Line chef: 1 year (Preferred)."
357,Infrastructure Engineer ( AWS ),Venturi,5.0,Manchester,Manchester,"£40,000 - £60,000 a year",30+ days ago,"Venturi operates as an employment agency and employment business.This is a fantastic opportunity for an Infrastructure Engineer ( AWS ) to join a growing, well…"
358,Reporting Analyst,Robert Walters,3.6,Manchester,Manchester,,30+ days ago,"A positive, enthusiastic and methodical attitude to SQL development and Business Intelligence.Design, build, and maintain reporting solutions using SQL, SSRS…"
359,Data Analyst,GPRS Recruitment,,Manchester,Manchester,"£35,000 a year",30+ days ago,"Utilising strong technical skills and a customer-centred approach, you will develop business intelligence solutions to ensure gathered information is meaningful…"
360,Senior Data Developer (Full Stack),ANS Group,4.5,Manchester,Manchester,,30+ days ago,Maintain business intelligence models outlined in design.Determine business intelligence and data warehousing solutions to meet business needs and user…
361,PHP Developer,Venturi,5.0,Manchester,Greater Manchester,"£35,000 - £45,000 a year",30+ days ago,Venturi operates as an employment agency and employment business.A PHP Developer sought after for a rapidly expanding and innovative ecommerce business based…
362,Frontend Team Lead,Venturi,5.0,Manchester,Manchester,"£50,000 - £60,000 a year",30+ days ago,"Venturi operates as an employment agency and employment business.Frontend team Lead ( React / Angular / JavaScript ), up to £60,000."
363,Senior Software Engineer,Duuzra Event Software,,Manchester,Manchester,"£60,000 - £75,000 a year",19 days ago,Duuzra is a single piece of cloud-based business intelligence SAAS software that can be used to create engaging and exciting content engagement applications and…
364,Senior Backend Developer,Venturi,5.0,Manchester,Greater Manchester,"£40,000 - £50,000 a year",30+ days ago,Venturi operates as an employment agency and employment business.The company encompasses a variety of technologies involving a modern tech stack.
365,Reporting Team Manager – Manchester,Dome Recruitment,,Manchester,Manchester,,30+ days ago,"As the Reporting Team Manager, you will be responsible for overseeing and supervising the business intelligence & reporting team to deliver a high level…"
366,C# Developer,Venturi,5.0,Manchester,Manchester,,30+ days ago,Venturi operates as an employment agency and employment business.We are looking for a Software Developer ( C# / MySQL ) to join a niche market.
367,BI Report Writer,ELAS Group,,Manchester,,"£40,000 a year",3 days ago,Good understanding and knowledge of business intelligence and expert in SQL Server Reporting Services (SSRS) and Power BI.Job Title: BI Report Writer*.
368,Senior PHP Developer,Venditan,,Manchester,,"£38,000 - £48,000 a year",25 days ago,Developing tools to enhance the business intelligence capabilities of the Venditan platform and its clients.Integrating with other powerful 3rd party services.
369,Graduate Sales Development Representative,THIS IS PRIME LIMITED,,Manchester,,"£22,000 - £28,000 a year",7 days ago,"They are experts in everything Data, Analytics & Business Intelligence - ensuring that businesses can get the insights they need from their data in a timely…"
370,Assistant HR/Payroll Systems Consultant,Phase 3 Consulting Ltd,,Manchester,,"£21,000 - £29,000 a year",8 days ago,"Use reporting tools to create, edit and burst/schedule analytics suites to client organisations – understand analytical concepts and business intelligence…"
371,Business Intelligence Reporting Analyst - Horwich / Bolton,Circle Recruitment,,Manchester,,"£38,000 - £42,500 a year",17 days ago,"Business Intelligence Reporting Analyst - Horwich / Bolton.You shall work with business stakeholders to understand business process, identify and capture…"
372,Line Chef // Oxford Road,Mowgli Street Food Ltd.,,Manchester,,£8.50 an hour,4 days ago,"Mowgli University Green is hiring!Reference ID: Line Chef Uni Green.Job Types: Full-time, Part-time, Permanent.Line chef: 1 year (Preferred)."
373,Full Stack Developer,Venturi,5.0,Manchester,Manchester,"£25,000 - £35,000 a year",30+ days ago,Venturi operates as an employment agency and employment business.Programmer / Developer / PHP / Reactjs / JavaScript / Laravel.
374,Senior GP/Valuations Surveyor,Jacobs,3.9,Manchester,Manchester,,5 days ago,Sound business intelligence and ability to identify commercially viable opportunities and secure value for money in service delivery.
375,Enterprise Data Architect,AstraZeneca,4.1,Manchester,Macclesfield SK10,,30+ days ago,"Contributing to the development of conceptual, logical and physical data models to support data analysis and business intelligence."
376,BI Developer,Robert Walters,3.6,Manchester,Warrington,,17 days ago,"A leading global business based in Warrington are currently looking for a BI Developer to join their team, responsible for the delivery and maintenance of the…"
377,Graduate Recruitment Consultant (Sports Grad) – Manchester C...,Permanent People,5.0,Manchester,Manchester,"£18,000 - £20,000 a year",30+ days ago,"Graduate Recruitment Consultant (Sports Grad) – Manchester City Centre.£18k – £20k basic salary + commission.If so, we may have the role for you…."
378,Senior Technical Architect,AstraZeneca,4.1,Manchester,Macclesfield SK10,,30+ days ago,"SAP Business Objects, Qlikview/Qliksense, MicroStrategy, Thoughtspot, PowerBI.Architect and Design BI solutions on tools like MicroStrategy, PowerBI, SAP…"
379,PHP Web Developer Back End,Venditan,,Manchester,Manchester M2,,30+ days ago,Developing tools to enhance the business intelligence capabilities of the Venditan platform.Bespoke PHP development of our Retail & E-Commerce platform.
380,Lead UX Designer,Venturi,5.0,Manchester,Manchester,"£50,000 - £60,000 a year",30+ days ago,"Venturi markets include Business Intelligence, Development IT & Legal IT.Venturi operates as an employment agency and employment business."
381,Enterprise Technical Architect,Parker Shaw,,Manchester,Warrington,£700 - £750 a day,5 days ago,To provide management and architecture guidance to support implementation of Business Intelligence and Visualisation.
382,Operations Administrator,Platinum Financial Recruitment,,Manchester,Bramhall,"£20,000 - £25,000 a year",30+ days ago,Market research and business intelligence management.Managing business relationships with corporate clients.Maintaining sales records on customer accounts and…
383,BI Report Writer,ELAS Group,,Manchester,,"£40,000 a year",3 days ago,Good understanding and knowledge of business intelligence and expert in SQL Server Reporting Services (SSRS) and Power BI.Job Title: BI Report Writer*.
384,Senior PHP Developer,Venditan,,Manchester,,"£38,000 - £48,000 a year",25 days ago,Developing tools to enhance the business intelligence capabilities of the Venditan platform and its clients.Integrating with other powerful 3rd party services.
385,Graduate Sales Development Representative,THIS IS PRIME LIMITED,,Manchester,,"£22,000 - £28,000 a year",7 days ago,"They are experts in everything Data, Analytics & Business Intelligence - ensuring that businesses can get the insights they need from their data in a timely…"
386,Assistant HR/Payroll Systems Consultant,Phase 3 Consulting Ltd,,Manchester,,"£21,000 - £29,000 a year",8 days ago,"Use reporting tools to create, edit and burst/schedule analytics suites to client organisations – understand analytical concepts and business intelligence…"
387,Business Intelligence Reporting Analyst - Horwich / Bolton,Circle Recruitment,,Manchester,,"£38,000 - £42,500 a year",17 days ago,"Business Intelligence Reporting Analyst - Horwich / Bolton.You shall work with business stakeholders to understand business process, identify and capture…"
388,Line Chef // Oxford Road,Mowgli Street Food Ltd.,,Manchester,,£8.50 an hour,4 days ago,"Mowgli University Green is hiring!Reference ID: Line Chef Uni Green.Job Types: Full-time, Part-time, Permanent.Line chef: 1 year (Preferred)."
389,BI Report Writer,ELAS Group,,Manchester,,"£40,000 a year",3 days ago,Good understanding and knowledge of business intelligence and expert in SQL Server Reporting Services (SSRS) and Power BI.Job Title: BI Report Writer*.
390,Graduate Sales Development Representative,THIS IS PRIME LIMITED,,Manchester,,"£22,000 - £28,000 a year",7 days ago,"They are experts in everything Data, Analytics & Business Intelligence - ensuring that businesses can get the insights they need from their data in a timely…"
391,Service Director – Finance,Recruit 4 Talent,,Manchester,Salford,"£66,108 - £66,109 a year",30+ days ago,"Budgeting and financial business planning.In addition, you will uphold our values, maintain the integrity of our organisation, and act as a role model, by…"
392,Backend Developer (PHP),Venturi,5.0,Manchester,Didsbury,"£25,000 - £30,000 a year",30+ days ago,"Venturi operates as an employment agency and employment business.Are you a self-motivated and passionate Developer, with at least a year of commercial…"
393,LEAD FRONT END DEVELOPER,Trust In Soda,,Manchester,Manchester,,30+ days ago,"Business Intelligence implementation and development.We’re looking for an experienced, ambitious Vue.js Developer who will take a lead role in our team."
394,BI Engineer - THG Ingenuity,The Hut Group,2.5,Manchester,Manchester,,30+ days ago,"Proven experience developing Business Intelligence solutions, and developing data warehouses.You will be a pivotal part of our Business Intelligence and Data…"
395,Enterprise Data Architect,Jumar Solutions,4.5,Manchester,Warrington,£550 - £600 a day,6 days ago,"Architectural engagement with a business or technology domain.This requires working with business representatives and technical architects, solution designers,…"
